array_index,case_id,study_family,group_dir,physical_case,mesh_name,Nx,Ny,velocity_m_per_s,stiffness_class,A,beta,Ta_K,threads,core_label,solver,cells,level0_Nx,level0_Ny,level1_Nx,level1_Ny,level2_Nx,level2_Ny,mg_pre_sweeps,mg_post_sweeps,mg_coarse_sweeps,mg_omega,final_time_s,time_steps,vFuel_m_per_s,vOx_m_per_s,HfF_J_per_kg,rho_kg_per_m3,mu_Pa_s,cp_J_per_kgK,Pr,Sc,compute_time_s,pressure_time_s,pressure_fraction_pct,output_time_s,total_wall_s,pressure_solves,total_vcycles,avg_vcycles_per_pressure_solve,max_vcycles_per_pressure_solve,mean_pressure_convergence_factor,final_pressure_cycles,final_pressure_rhs_norm,final_pressure_initial_residual,final_pressure_abs_residual,final_pressure_rel_residual,final_pressure_convergence_factor,restrictions,prolongations,fine_pre_sweeps,fine_post_sweeps,level1_pre_sweeps,level1_post_sweeps,coarse_sweeps,equivalent_fine_grid_smoothing_sweeps,equivalent_fine_grid_smoothing_sweeps_per_pressure_solve,mass_residual_max,mass_residual_l2,mass_residual_integral,Tmin_K,Tmax_K,pmin_Pa,pmax_Pa,umin_m_per_s,umax_m_per_s,vmin_m_per_s,vmax_m_per_s,YFmax,YOmax,YPmax,YN2max,run_complete,run_failed,node,job_id,launcher_wall_seconds
50,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M1_108x36__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M1_108x36,108,36,0.1,low,10000000,5,1000,4,C4,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,29.389612901000042,3.3890630269999877,11.531499371618699,0.068516511000000002,29.460059140999999,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629951,2.5424464933785779e-12,293.37417509859904,1073.7642503186353,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942016545,0.20977342341249003,0.3815741510064396,0.99590625874310956,1,0,orfoz207,6317549,29.526891008
51,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M1_108x36__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M1_108x36,108,36,0.1,low,10000000,5,1000,16,C16,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,24.381682301999984,6.2774282249999622,25.746493401257371,0.068696271000000003,24.453411533000001,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629954,2.5424464933786053e-12,293.37417509859904,1073.7642503186353,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942016545,0.20977342341249003,0.3815741510064396,0.99590625874310956,1,0,orfoz207,6317550,24.534561792
52,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,1,C1,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,410.74523216000154,9.2204181290000555,2.244802229477453,0.16804375100000002,410.91796412399998,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317774,1.0591574328488294e-10,293.15671169845029,1074.9233526449716,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228643,0.20991256583394885,0.3812103061822199,0.99796728612481689,1,0,orfoz207,6317551,410.995070464
53,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,2,C2,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,217.18116919900049,6.8591856349999842,3.1582782523447026,0.16810362099999998,217.3533286,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317855,1.059157432848835e-10,293.15671169845029,1074.9233526449716,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228643,0.20991256583394885,0.3812103061822199,0.99796728612481689,1,0,orfoz207,6317554,217.429187840
54,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,4,C4,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,119.7549806810007,5.9622608310000826,4.9787163732940289,0.16957368,119.928046606,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317817,1.0591574328488337e-10,293.15671169845029,1074.9233526449716,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228643,0.20991256583394885,0.3812103061822199,0.99796728612481689,1,0,orfoz207,6317555,120.000581888
55,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,16,C16,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,55.381109250999991,8.0217418649999797,14.484617541052836,0.16842175200000001,55.553800393000003,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317828,1.0591574328488337e-10,293.15671169845029,1074.9233526449716,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228643,0.20991256583394885,0.3812103061822199,0.99796728612481689,1,0,orfoz207,6317556,55.624345600
56,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,1,C1,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3483.3886128449853,73.996043053000662,2.1242546059931544,0.58544799999999997,3484.0007444359999,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.0003608857078064696,4.4223124718155238e-10,293.07747202129667,1085.0895814556754,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255643,0.38638557909099175,0.99892773242588695,1,0,orfoz207,6317557,3484.137668608
57,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,2,C2,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1804.8760996939907,44.875854161000035,2.4863675777306016,0.58739449099999996,1805.4793607710001,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780647036,4.4223124718155331e-10,293.07747202129667,1085.0895814556754,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255643,0.38638557909099175,0.99892773242588695,1,0,orfoz175,6317577,1805.633383168
58,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,4,C4,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,944.67781470399893,28.509356188000115,3.0178919991820816,0.60237041200000008,945.29428362399995,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780646971,4.4223124718155284e-10,293.07747202129667,1085.0895814556754,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255643,0.38638557909099175,0.99892773242588695,1,0,orfoz182,6317582,945.759518208
59,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,16,C16,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,308.70083441400078,23.4604295080002,7.599729865497304,0.59855429700000007,309.31074951900001,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780646966,4.4223124718155336e-10,293.07747202129667,1085.0895814556754,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255643,0.38638557909099175,0.99892773242588695,1,0,orfoz182,6317588,309.388445440
60,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,1,C1,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,53465.274831755749,1128.384577420049,2.1104999104013658,2.3476827410000003,53467.944159366001,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202252,1.1591255025336252e-10,293.04121325145519,1082.8018662085783,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900540396,0.20997910706670633,0.38529019555093152,0.99945494032007642,1,0,orfoz175,6317590,53468.078879488
61,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,2,C2,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,27074.367656222206,603.63751548600612,2.2295535140495839,2.3895694359999999,27076.945404391001,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202306,1.1591255025336457e-10,293.04121325145519,1082.8018662085783,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900540396,0.20997910706670633,0.38529019555093152,0.99945494032007642,1,0,orfoz182,6317592,27077.153534976
62,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,4,C4,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,13851.912573434043,331.75182018700116,2.3949892726240054,2.3511133480000002,13854.361901468001,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202285,1.1591255025336465e-10,293.04121325145519,1082.8018662085783,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900540396,0.20997910706670633,0.38529019555093152,0.99945494032007642,1,0,orfoz172,6318093,13854.788276224
63,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,16,C16,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3971.9028545650067,158.21840531300199,3.9834409628412151,2.3920989270000002,3974.369348487,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202274,1.1591255025336484e-10,293.04121325145519,1082.8018662085783,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900540396,0.20997910706670633,0.38529019555093152,0.99945494032007642,1,0,orfoz182,6318658,3974.617601280
64,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,1,C1,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,81.982366482999865,2.607300261000002,3.1803183694882247,0.070546203000000002,82.055287062999994,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629976,2.5424464933785714e-12,293.37417509869692,1073.7642503343118,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942016967,0.20977342341249192,0.38157415100653413,0.99590625874305727,1,0,orfoz182,6318967,82.216877824
65,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,2,C2,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,46.320296153999884,2.7726531799999807,5.985827834048842,0.070220681000000007,46.392379073999997,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629951,2.5424464933785762e-12,293.37417509869692,1073.7642503343118,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942016967,0.20977342341249192,0.38157415100653413,0.99590625874305727,1,0,orfoz182,6318982,46.583183616
66,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,4,C4,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,28.97249233299987,3.2999008909999965,11.389772246971608,0.070340163000000011,29.044951530999999,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629951,2.5424464933785779e-12,293.37417509869692,1073.7642503343118,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942016967,0.20977342341249192,0.38157415100653413,0.99590625874305727,1,0,orfoz182,6318984,29.236289024
67,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,16,C16,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,24.436795454999963,6.4565728779999727,26.421520325321158,0.069989778000000002,24.51005039,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629954,2.5424464933786098e-12,293.37417509869692,1073.7642503343118,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942016967,0.20977342341249192,0.38157415100653413,0.99590625874305727,1,0,orfoz182,6318985,24.594204416
68,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,1,C1,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,400.44229484300212,9.2405971680000238,2.3075976955987887,0.171167018,400.61770552500002,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317774,1.0591574328488294e-10,293.15671169852362,1074.9233526697067,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394816,0.38121030618208679,0.99796728612480368,1,0,orfoz182,6318986,400.702620928
69,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,2,C2,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,210.9484882250006,6.6033779820000191,3.1303272365511163,0.17265455300000002,211.125153799,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317855,1.059157432848835e-10,293.15671169852362,1074.9233526697067,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394816,0.38121030618208679,0.99796728612480368,1,0,orfoz182,6319000,211.207784704
70,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,4,C4,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,116.06346303200056,5.8285210299999992,5.021839670933292,0.17255146900000001,116.23931540700001,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317817,1.0591574328488337e-10,293.15671169852362,1074.9233526697067,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394816,0.38121030618208679,0.99796728612480368,1,0,orfoz182,6319019,116.409182720
71,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,16,C16,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,53.007135633999781,7.8287428169999833,14.769224413587214,0.171343832,53.184037742000001,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317828,1.0591574328488341e-10,293.15671169852362,1074.9233526697067,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394816,0.38121030618208679,0.99796728612480368,1,0,orfoz182,6319025,53.365494528
72,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,1,C1,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3355.1536010190284,73.88343757599948,2.2020880818559121,0.62302379500000005,3355.8037456830002,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.0003608857078064696,4.4223124718155238e-10,293.07747202134112,1085.0895814750729,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255607,0.38638557909039029,0.99892773242588073,1,0,orfoz182,6319028,3355.891433984
73,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,2,C2,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1740.2646176850246,44.304704385999827,2.5458602063021809,0.58709790299999998,1740.86802773,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780647036,4.4223124718155331e-10,293.07747202134112,1085.0895814750729,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255607,0.38638557909039029,0.99892773242588073,1,0,orfoz172,6319154,1741.034683136
74,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,4,C4,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,913.48356636199628,28.361151833000235,3.104724909934641,0.60105052000000014,914.09411801199997,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780646976,4.4223124718155284e-10,293.07747202134112,1085.0895814750729,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255607,0.38638557909039029,0.99892773242588073,1,0,orfoz182,6319331,914.161498112
