array_index,case_id,study_family,group_dir,physical_case,mesh_name,Nx,Ny,velocity_m_per_s,stiffness_class,A,beta,Ta_K,threads,core_label,solver,cells,level0_Nx,level0_Ny,level1_Nx,level1_Ny,level2_Nx,level2_Ny,mg_pre_sweeps,mg_post_sweeps,mg_coarse_sweeps,mg_omega,final_time_s,time_steps,vFuel_m_per_s,vOx_m_per_s,HfF_J_per_kg,rho_kg_per_m3,mu_Pa_s,cp_J_per_kgK,Pr,Sc,compute_time_s,pressure_time_s,pressure_fraction_pct,output_time_s,total_wall_s,pressure_solves,total_vcycles,avg_vcycles_per_pressure_solve,max_vcycles_per_pressure_solve,mean_pressure_convergence_factor,final_pressure_cycles,final_pressure_rhs_norm,final_pressure_initial_residual,final_pressure_abs_residual,final_pressure_rel_residual,final_pressure_convergence_factor,restrictions,prolongations,fine_pre_sweeps,fine_post_sweeps,level1_pre_sweeps,level1_post_sweeps,coarse_sweeps,equivalent_fine_grid_smoothing_sweeps,equivalent_fine_grid_smoothing_sweeps_per_pressure_solve,mass_residual_max,mass_residual_l2,mass_residual_integral,Tmin_K,Tmax_K,pmin_Pa,pmax_Pa,umin_m_per_s,umax_m_per_s,vmin_m_per_s,vmax_m_per_s,YFmax,YOmax,YPmax,YN2max,run_complete,run_failed,node,job_id,launcher_wall_seconds
46,FLOW_INTENSITY__BC3_HIGH_v020__M4_864x288__C4,FLOW_INTENSITY,FLOW,BC3_HIGH_v020,M4_864x288,864,288,0.2,nominal_chemistry,10000000,5,1000,4,C4,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194178,0.20000000000000001,-0.20000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,14050.513494572973,382.86814552999635,2.7249405915156024,2.3375534940000002,14052.960050457999,194178,95744,0.49307336567479321,500,0.033559793053825802,3,105843481.38360207,5162659.6570395678,7984.0760705322027,7.5432855818451431e-05,0.11564238950340772,191488,191488,287232,287232,287232,287232,3829760,957440,4.9307336567479325,0.076253153628703441,0.0015013109047668672,2.893860766209775e-09,293.0046830524081,1036.7051028545493,99999.957978845021,100000.0312011467,-0.089883102970702636,0.089883105803362354,-0.20590745474561434,0.20590740411561967,0.99999007161383791,0.20999766661746891,0.37465120130945978,0.99968918116394667,1,0,orfoz212,6287809,14053.098883072
47,FLOW_INTENSITY__BC3_HIGH_v020__M4_864x288__C16,FLOW_INTENSITY,FLOW,BC3_HIGH_v020,M4_864x288,864,288,0.2,nominal_chemistry,10000000,5,1000,16,C16,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194178,0.20000000000000001,-0.20000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,4007.1480042650005,170.01704547400251,4.242844169794707,2.3470785729999997,4009.5600581690001,194178,95744,0.49307336567479321,500,0.033559793053825802,3,105843481.38360207,5162659.6570395678,7984.0760705322027,7.5432855818451431e-05,0.11564238950340772,191488,191488,287232,287232,287232,287232,3829760,957440,4.9307336567479325,0.076253153628703441,0.0015013109047668661,2.8938607662098052e-09,293.0046830524081,1036.7051028545493,99999.957978845021,100000.0312011467,-0.089883102970702636,0.089883105803362354,-0.20590745474561434,0.20590740411561967,0.99999007161383791,0.20999766661746891,0.37465120130945978,0.99968918116394667,1,0,orfoz178,6288122,4009.676926720
48,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M1_108x36__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M1_108x36,108,36,0.1,low,10000000,5,1000,1,C1,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,82.833108193999166,2.4651304250000248,2.9760206742774513,0.069325049,82.904579529000003,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142245e-10,293.37417457094739,1073.7658692071054,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387075,0.20977340145948009,0.38157493427796418,0.99590625200073468,1,0,orfoz178,6288705,83.041077504
49,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M1_108x36__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M1_108x36,108,36,0.1,low,10000000,5,1000,2,C2,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,47.040403340000019,2.7687235859999895,5.8858415094533258,0.068650597000000008,47.110783562999998,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142276e-10,293.37417457094739,1073.7658692071054,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387075,0.20977340145948009,0.38157493427796418,0.99590625200073468,1,0,orfoz178,6288708,47.192633344
50,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M1_108x36__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M1_108x36,108,36,0.1,low,10000000,5,1000,4,C4,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,29.347845855999978,3.113495557000002,10.608940677543691,0.069352617000000005,29.419485503000001,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627309,2.2588000159142258e-10,293.37417457094739,1073.7658692071054,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387075,0.20977340145948009,0.38157493427796418,0.99590625200073468,1,0,orfoz178,6288711,29.507319808
51,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M1_108x36__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M1_108x36,108,36,0.1,low,10000000,5,1000,16,C16,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,23.810477604000006,5.7763604180000101,24.259741925670653,0.068746508000000012,23.882358399000001,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142253e-10,293.37417457094739,1073.7658692071054,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387075,0.20977340145948009,0.38157493427796418,0.99590625200073468,1,0,orfoz178,6288712,23.972679680
52,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,1,C1,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,411.38185709999703,8.5579536309999185,2.0802943745085205,0.16690245200000001,411.55315831600001,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369061,2.5821280335058981e-09,293.15671316338108,1074.9524928412948,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360255,0.20991253910135665,0.38123030328243412,0.99796731394717841,1,0,orfoz178,6288713,411.614129408
53,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,2,C2,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,217.55103323099922,6.1326049030000247,2.8189270406674307,0.16783535199999994,217.72219630500001,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369071,2.5821280335059126e-09,293.15671316338108,1074.9524928412948,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360255,0.20991253910135665,0.38123030328243412,0.99796731394717841,1,0,orfoz178,6288756,217.798016512
54,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,4,C4,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,118.81330634200053,4.8584808020000256,4.0891722918770013,0.16725315300000002,118.984554383,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369061,2.5821280335059051e-09,293.15671316338108,1074.9524928412948,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360255,0.20991253910135665,0.38123030328243412,0.99796731394717841,1,0,orfoz178,6288764,119.059796224
55,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M2_216x72__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M2_216x72,216,72,0.1,low,10000000,5,1000,16,C16,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,53.051837186000498,6.4463324609999741,12.151007020546793,0.16722150599999991,53.224615137000001,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369028,2.5821280335059035e-09,293.15671316338108,1074.9524928412948,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360255,0.20991253910135665,0.38123030328243412,0.99796731394717841,1,0,orfoz178,6288769,53.312044288
56,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,1,C1,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3481.1388218529833,63.372075060000711,1.8204409046309806,0.59773279400000001,3481.7643064130002,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.0002650508059646111,8.7155385718493013e-10,293.07746863303959,1085.0846910746473,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597069,0.38638381916061382,0.99892775803281575,1,0,orfoz178,6288772,3481.879502848
57,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,2,C2,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1799.8634855259945,37.610915313000532,2.0896537773812924,0.69526761000000004,1800.5743798450001,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461402,8.7155385718493396e-10,293.07746863303959,1085.0846910746473,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597069,0.38638381916061382,0.99892775803281575,1,0,orfoz178,6289063,1800.695222528
58,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,4,C4,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,938.92120237799918,23.701146855999959,2.5242956273617243,0.58615012,939.51759544200002,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461294,8.7155385718493086e-10,293.07746863303959,1085.0846910746473,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597069,0.38638381916061382,0.99892775803281575,1,0,orfoz172,6289111,939.615412224
59,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M3_432x144__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M3_432x144,432,144,0.1,low,10000000,5,1000,16,C16,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,302.47725394400408,17.025239980000013,5.6286017404640285,0.587010582,303.07563210000001,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461272,8.7155385718492889e-10,293.07746863303959,1085.0846910746473,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597069,0.38638381916061382,0.99892775803281575,1,0,orfoz178,6289145,303.150766592
60,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C1,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,1,C1,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,53897.066837277693,1320.4499282539957,2.4499476608636366,2.3499706030000005,53899.752711150999,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470673,2.4468314135822271e-10,293.04121310234376,1082.8011033755515,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.99991842864051739,0.20997910990885343,0.38528985917339748,0.99945494293000803,1,0,orfoz172,6289154,53899.885103616
61,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C2,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,2,C2,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,27270.315265010504,710.87888902699706,2.6067864713654356,2.3474870180000003,27272.839253868999,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470928,2.4468314135821935e-10,293.04121310234376,1082.8011033755515,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.99991842864051739,0.20997910990885343,0.38528985917339748,0.99945494293000803,1,0,orfoz178,6289156,27272.927264512
62,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C4,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,4,C4,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,13968.883782180068,397.72541144399918,2.8472239990382953,2.3511237309999995,13971.329125152,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470852,2.4468314135821625e-10,293.04121310234376,1082.8011033755515,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.99991842864051739,0.20997910990885343,0.38528985917339748,0.99945494293000803,1,0,orfoz180,6290091,13971.646502144
63,REACTION_STIFFNESS__S1_LOW_A1e7_Ta1000__M4_864x288__C16,REACTION_STIFFNESS,STIFFNESS,S1_LOW_A1e7_Ta1000,M4_864x288,864,288,0.1,low,10000000,5,1000,16,C16,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3992.3783914810019,177.77219127500388,4.4527891357777332,2.3505236060000003,3994.7916354200001,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470744,2.4468314135821697e-10,293.04121310234376,1082.8011033755515,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.99991842864051739,0.20997910990885343,0.38528985917339748,0.99945494293000803,1,0,orfoz178,6290518,3995.006765568
64,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,1,C1,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,81.650730469000123,2.4652582480000089,3.0192727411495475,0.068580365000000004,81.721586790000003,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142245e-10,293.37417457104527,1073.765869221902,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387508,0.20977340145948198,0.38157493427786165,0.9959062520006825,1,0,orfoz180,6290529,81.838335744
65,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,2,C2,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,46.27249921599978,2.7002888789999884,5.835623587987012,0.06819931600000001,46.342808193000003,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142276e-10,293.37417457104527,1073.765869221902,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387508,0.20977340145948198,0.38157493427786165,0.9959062520006825,1,0,orfoz180,6290530,46.421752320
66,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,4,C4,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,28.864781316999974,3.0614331829999935,10.606119441469511,0.068103200000000003,28.93559475,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627309,2.2588000159142258e-10,293.37417457104527,1073.765869221902,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387508,0.20977340145948198,0.38157493427786165,0.9959062520006825,1,0,orfoz180,6290534,29.011842816
67,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M1_108x36__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M1_108x36,108,36,0.1,intermediate,100000000,5,500,16,C16,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,23.591035242999993,5.6317972879999489,23.872616144181439,0.068284793999999996,23.662404040999999,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142258e-10,293.37417457104527,1073.765869221902,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387508,0.20977340145948198,0.38157493427786165,0.9959062520006825,1,0,orfoz180,6290535,23.743409152
68,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,1,C1,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,398.2334380689997,8.542766534000009,2.1451655530040776,0.16628982399999997,398.40428694399998,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369061,2.5821280335058981e-09,293.15671316345441,1074.9524928660803,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.38123030328230073,0.99796731394716498,1,0,orfoz180,6290536,398.483361024
69,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,2,C2,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,210.65799199899942,6.0130948120000332,2.8544346952802031,0.166972289,210.82825601499999,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369071,2.5821280335059126e-09,293.15671316345441,1074.9524928660803,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.38123030328230073,0.99796731394716498,1,0,orfoz180,6290538,210.938190336
70,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,4,C4,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,115.54080702799976,4.838893212000011,4.1880382667115787,0.16726496800000001,115.71157133299999,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369061,2.5821280335059051e-09,293.15671316345441,1074.9524928660803,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.38123030328230073,0.99796731394716498,1,0,orfoz180,6290540,115.795158016
